STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,AWND_ATTRIBUTES,CDSD,CDSD_ATTRIBUTES,CLDD,CLDD_ATTRIBUTES,DP01,DP01_ATTRIBUTES,DP10,DP10_ATTRIBUTES,DSND,DSND_ATTRIBUTES,DSNW,DSNW_ATTRIBUTES,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMSD,EMSD_ATTRIBUTES,EMSN,EMSN_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,EVAP,EVAP_ATTRIBUTES,HDSD,HDSD_ATTRIBUTES,HTDD,HTDD_ATTRIBUTES,MNPN,MNPN_ATTRIBUTES,MXPN,MXPN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WDMV,WDMV_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES
"US1CAAL0012","PLEASANTON 0.4 ESE, CA US","37.6702","-121.8814","104.9","2017-09",,,,,,,"0",",N","0",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,30,+","0.00",",,N,30,+",,,,,,,,,,,,,"0.00",",,,N","0.0",",,,N",,,,,,,,,,,,,,,,
"US1CAAL0012","PLEASANTON 0.4 ESE, CA US","37.6702","-121.8814","104.9","2017-10",,,,,,,"1","2,N","1","2,N",,,"0","3,N",,,,,,,,,,,,,,,"0.0","3,,N,31,+","0.19","2,,N,20,",,,,,,,,,,,,,"0.19","2,,,N","0.0","3,,,N",,,,,,,,,,,,,,,,
"US1CAAL0012","PLEASANTON 0.4 ESE, CA US","37.6702","-121.8814","104.9","2017-11",,,,,,,"9",",N","4",",N",,,,,,,,,,,,,,,,,,,,,"0.95",",,N,17,",,,,,,,,,,,,,"2.45",",,,N",,,,,,,,,,,,,,,,,,
"US1CAAL0012","PLEASANTON 0.4 ESE, CA US","37.6702","-121.8814","104.9","2017-12",,,,,,,"1",",N","0",",N",,,"0","1,N",,,,,,,,,,,,,,,"0.0","1,,N,31,+","0.05",",,N,20,",,,,,,,,,,,,,"0.05",",,,N","0.0","1,,,N",,,,,,,,,,,,,,,,
"US1CAAL0012","PLEASANTON 0.4 ESE, CA US","37.6702","-121.8814","104.9","2018-01",,,,,,,"11",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"2.22",",,N,09,",,,,,,,,,,,,,"3.94",",,,N",,,,,,,,,,,,,,,,,,
"US1CAAL0012","PLEASANTON 0.4 ESE, CA US","37.6702","-121.8814","104.9","2018-02",,,,,,,"2","1,N","1","1,N",,,"0","5,N",,,,,,,,,,,,,,,"0.0","5,,N,28,+","0.28","1,,N,27,",,,,,,,,,,,,,"0.30","1,,,N","0.0","5,,,N",,,,,,,,,,,,,,,,
"US1CAAL0012","PLEASANTON 0.4 ESE, CA US","37.6702","-121.8814","104.9","2018-03",,,,,,,"15",",N","11",",N",,,,,,,,,,,,,,,,,,,,,"0.81",",,N,02,",,,,,,,,,,,,,"4.36",",,,N",,,,,,,,,,,,,,,,,,
"US1CAAL0012","PLEASANTON 0.4 ESE, CA US","37.6702","-121.8814","104.9","2018-04",,,,,,,"5",",N","5",",N",,,"0","5,N",,,,,,,,,,,,,,,"0.0","5,,N,30,+","0.78",",,N,07,",,,,,,,,,,,,,"1.62",",,,N","0.0","5,,,N",,,,,,,,,,,,,,,,
"US1CAAL0012","PLEASANTON 0.4 ESE, CA US","37.6702","-121.8814","104.9","2018-05",,,,,,,"0",",N","0",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,31,+","0.00",",,N,31,+",,,,,,,,,,,,,"0.00",",,,N","0.0",",,,N",,,,,,,,,,,,,,,,
"US1CAAL0012","PLEASANTON 0.4 ESE, CA US","37.6702","-121.8814","104.9","2018-06",,,,,,,"0",",N","0",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,30,+","0.00",",,N,30,+",,,,,,,,,,,,,"0.00",",,,N","0.0",",,,N",,,,,,,,,,,,,,,,
"US1CAAL0012","PLEASANTON 0.4 ESE, CA US","37.6702","-121.8814","104.9","2018-07",,,,,,,"0",",N","0",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,31,+","0.00",",,N,31,+",,,,,,,,,,,,,"0.00",",,,N","0.0",",,,N",,,,,,,,,,,,,,,,
"US1CAAL0012","PLEASANTON 0.4 ESE, CA US","37.6702","-121.8814","104.9","2018-08",,,,,,,"0",",N","0",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,31,+","0.00",",,N,31,+",,,,,,,,,,,,,"0.00",",,,N","0.0",",,,N",,,,,,,,,,,,,,,,
"US1CAAL0012","PLEASANTON 0.4 ESE, CA US","37.6702","-121.8814","104.9","2018-09",,,,,,,"0",",N","0",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,30,+","0.00",",,N,30,+",,,,,,,,,,,,,"0.00",",,,N","0.0",",,,N",,,,,,,,,,,,,,,,
"US1CAAL0012","PLEASANTON 0.4 ESE, CA US","37.6702","-121.8814","104.9","2018-10",,,,,,,"2",",N","1",",N",,,"0","2,N",,,,,,,,,,,,,,,"0.0","2,,N,31,+","0.25",",,N,04,",,,,,,,,,,,,,"0.33",",,,N","0.0","2,,,N",,,,,,,,,,,,,,,,
"US1CAAL0012","PLEASANTON 0.4 ESE, CA US","37.6702","-121.8814","104.9","2018-11",,,,,,,"6",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"0.78",",,N,24,",,,,,,,,,,,,,"2.14",",,,N",,,,,,,,,,,,,,,,,,
"US1CAAL0012","PLEASANTON 0.4 ESE, CA US","37.6702","-121.8814","104.9","2018-12",,,,,,,"7",",N","5",",N",,,,,,,,,,,,,,,,,,,,,"0.77",",,N,17,",,,,,,,,,,,,,"2.06",",,,N",,,,,,,,,,,,,,,,,,
"US1CAAL0030","OAKLAND 1.2 ENE, CA US","37.7778","-122.2032","35.4","2016-01",,,,,,,"18",",N","12",",N",,,,,,,,,,,,,,,,,,,,,"1.87",",,N,18,",,,,,,,,,,,,,"7.07",",,,N",,,,,,,,,,,,,,,,,,
"US1CAAL0030","OAKLAND 1.2 ENE, CA US","37.7778","-122.2032","35.4","2016-02",,,,,,,"5",",N","1",",N",,,,,,,,,,,,,,,,,,,,,"0.44",",,N,18,",,,,,,,,,,,,,"0.57",",,,N",,,,,,,,,,,,,,,,,,
"US1CAAL0030","OAKLAND 1.2 ENE, CA US","37.7778","-122.2032","35.4","2016-03",,,,,,,"13",",N","9",",N",,,,,,,,,,,,,,,,,,,,,"1.76",",,N,06,",,,,,,,,,,,,,"7.11",",,,N",,,,,,,,,,,,,,,,,,
"US1CAAL0030","OAKLAND 1.2 ENE, CA US","37.7778","-122.2032","35.4","2016-04",,,,,,,"7",",N","4",",N",,,,,,,,,,,,,,,,,,,,,"0.51",",,N,10,",,,,,,,,,,,,,"1.28",",,,N",,,,,,,,,,,,,,,,,,
"US1CAAL0030","OAKLAND 1.2 ENE, CA US","37.7778","-122.2032","35.4","2016-05",,,,,,,"3",",N","0",",N",,,,,,,,,,,,,,,,,,,,,"0.06",",,N,08,+",,,,,,,,,,,,,"0.15",",,,N",,,,,,,,,,,,,,,,,,
"US1CAAL0030","OAKLAND 1.2 ENE, CA US","37.7778","-122.2032","35.4","2016-06",,,,,,,"0",",N","0",",N",,,,,,,,,,,,,,,,,,,,,"0.00",",T,N,18,",,,,,,,,,,,,,"0.00",",T,,N",,,,,,,,,,,,,,,,,,
"US1CAAL0030","OAKLAND 1.2 ENE, CA US","37.7778","-122.2032","35.4","2016-07",,,,,,,"1",",N","0",",N",,,,,,,,,,,,,,,,,,,,,"0.02",",,N,08,",,,,,,,,,,,,,"0.02",",,,N",,,,,,,,,,,,,,,,,,
"US1CAAL0030","OAKLAND 1.2 ENE, CA US","37.7778","-122.2032","35.4","2016-08",,,,,,,"0",",N","0",",N",,,,,,,,,,,,,,,,,,,,,"0.00",",T,N,05,",,,,,,,,,,,,,"0.00",",T,,N",,,,,,,,,,,,,,,,,,
"US1CAAL0030","OAKLAND 1.2 ENE, CA US","37.7778","-122.2032","35.4","2016-09",,,,,,,"0",",N","0",",N",,,,,,,,,,,,,,,,,,,,,"0.00",",T,N,22,",,,,,,,,,,,,,"0.00",",T,,N",,,,,,,,,,,,,,,,,,
"US1CAAL0030","OAKLAND 1.2 ENE, CA US","37.7778","-122.2032","35.4","2016-10",,,,,,,"9",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"1.19",",,N,17,",,,,,,,,,,,,,"4.27",",,,N",,,,,,,,,,,,,,,,,,
"US1CAAL0030","OAKLAND 1.2 ENE, CA US","37.7778","-122.2032","35.4","2016-11",,,,,,,"7",",N","5",",N",,,,,,,,,,,,,,,,,,,,,"0.56",",,N,01,",,,,,,,,,,,,,"2.06",",,,N",,,,,,,,,,,,,,,,,,
"US1CAAL0030","OAKLAND 1.2 ENE, CA US","37.7778","-122.2032","35.4","2016-12",,,,,,,"9",",N","7",",N",,,,,,,,,,,,,,,,,,,,,"1.75",",,N,16,",,,,,,,,,,,,,"5.23",",,,N",,,,,,,,,,,,,,,,,,
"US1CAAL0030","OAKLAND 1.2 ENE, CA US","37.7778","-122.2032","35.4","2017-01",,,,,,,"18",",N","16",",N",,,,,,,,,,,,,,,,,,,,,"1.71",",,N,11,",,,,,,,,,,,,,"10.60",",,,N",,,,,,,,,,,,,,,,,,
"US1CAAL0030","OAKLAND 1.2 ENE, CA US","37.7778","-122.2032","35.4","2017-02",,,,,,,"17",",N","15",",N",,,,,,,,,,,,,,,,,,,,,"1.41",",,N,21,",,,,,,,,,,,,,"8.65",",,,N",,,,,,,,,,,,,,,,,,
"US1CAAL0030","OAKLAND 1.2 ENE, CA US","37.7778","-122.2032","35.4","2017-03",,,,,,,"9",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"0.95",",,N,05,",,,,,,,,,,,,,"3.36",",,,N",,,,,,,,,,,,,,,,,,
"US1CAAL0030","OAKLAND 1.2 ENE, CA US","37.7778","-122.2032","35.4","2017-04",,,,,,,"12",",N","9",",N",,,,,,,,,,,,,,,,,,,,,"0.93",",,N,07,",,,,,,,,,,,,,"3.24",",,,N",,,,,,,,,,,,,,,,,,
"US1CAAL0030","OAKLAND 1.2 ENE, CA US","37.7778","-122.2032","35.4","2017-05",,,,,,,"0",",N","0",",N",,,,,,,,,,,,,,,,,,,,,"0.00",",T,N,31,+",,,,,,,,,,,,,"0.00",",T,,N",,,,,,,,,,,,,,,,,,
"US1CAAL0030","OAKLAND 1.2 ENE, CA US","37.7778","-122.2032","35.4","2017-06",,,,,,,"1",",N","0",",N",,,,,,,,,,,,,,,,,,,,,"0.04",",,N,09,",,,,,,,,,,,,,"0.04",",,,N",,,,,,,,,,,,,,,,,,
"US1CAAL0030","OAKLAND 1.2 ENE, CA US","37.7778","-122.2032","35.4","2017-07",,,,,,,"0",",N","0",",N",,,,,,,,,,,,,,,,,,,,,"0.00",",,N,31,+",,,,,,,,,,,,,"0.00",",,,N",,,,,,,,,,,,,,,,,,
"US1CAAL0030","OAKLAND 1.2 ENE, CA US","37.7778","-122.2032","35.4","2017-08",,,,,,,"0",",N","0",",N",,,,,,,,,,,,,,,,,,,,,"0.00",",T,N,10,+",,,,,,,,,,,,,"0.00",",T,,N",,,,,,,,,,,,,,,,,,
"US1CAAL0030","OAKLAND 1.2 ENE, CA US","37.7778","-122.2032","35.4","2017-09",,,,,,,"1",",N","0",",N",,,,,,,,,,,,,,,,,,,,,"0.06",",,N,12,",,,,,,,,,,,,,"0.06",",,,N",,,,,,,,,,,,,,,,,,
"US1CAAL0030","OAKLAND 1.2 ENE, CA US","37.7778","-122.2032","35.4","2017-10",,,,,,,"1",",N","1",",N",,,,,,,,,,,,,,,,,,,,,"0.36",",,N,20,",,,,,,,,,,,,,"0.36",",,,N",,,,,,,,,,,,,,,,,,
"US1CAAL0030","OAKLAND 1.2 ENE, CA US","37.7778","-122.2032","35.4","2017-11",,,,,,,"8",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"1.71",",,N,16,",,,,,,,,,,,,,"4.13",",,,N",,,,,,,,,,,,,,,,,,
"US1CAAL0030","OAKLAND 1.2 ENE, CA US","37.7778","-122.2032","35.4","2017-12",,,,,,,"2",",N","0",",N",,,,,,,,,,,,,,,,,,,,,"0.08",",,N,20,",,,,,,,,,,,,,"0.10",",,,N",,,,,,,,,,,,,,,,,,
"US1CAAL0030","OAKLAND 1.2 ENE, CA US","37.7778","-122.2032","35.4","2018-01",,,,,,,"12",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"2.25",",,N,09,",,,,,,,,,,,,,"5.33",",,,N",,,,,,,,,,,,,,,,,,
"US1CAAL0030","OAKLAND 1.2 ENE, CA US","37.7778","-122.2032","35.4","2018-02",,,,,,,"3",",N","2",",N",,,,,,,,,,,,,,,,,,,,,"0.22",",,N,27,",,,,,,,,,,,,,"0.33",",,,N",,,,,,,,,,,,,,,,,,
"US1CAAL0030","OAKLAND 1.2 ENE, CA US","37.7778","-122.2032","35.4","2018-03",,,,,,,"16",",N","14",",N",,,,,,,,,,,,,,,,,,,,,"0.90",",,N,02,",,,,,,,,,,,,,"5.35",",,,N",,,,,,,,,,,,,,,,,,
"US1CAAL0030","OAKLAND 1.2 ENE, CA US","37.7778","-122.2032","35.4","2018-04",,,,,,,"5",",N","3",",N",,,,,,,,,,,,,,,,,,,,,"3.19",",,N,07,",,,,,,,,,,,,,"3.86",",,,N",,,,,,,,,,,,,,,,,,
"US1CAAL0030","OAKLAND 1.2 ENE, CA US","37.7778","-122.2032","35.4","2018-05",,,,,,,"1",",N","0",",N",,,,,,,,,,,,,,,,,,,,,"0.02",",,N,23,",,,,,,,,,,,,,"0.02",",,,N",,,,,,,,,,,,,,,,,,
"US1CAAL0030","OAKLAND 1.2 ENE, CA US","37.7778","-122.2032","35.4","2018-06",,,,,,,"0",",N","0",",N",,,,,,,,,,,,,,,,,,,,,"0.00",",T,N,10,+",,,,,,,,,,,,,"0.00",",T,,N",,,,,,,,,,,,,,,,,,
"US1CAAL0030","OAKLAND 1.2 ENE, CA US","37.7778","-122.2032","35.4","2018-07",,,,,,,"0",",N","0",",N",,,,,,,,,,,,,,,,,,,,,"0.00",",,N,31,+",,,,,,,,,,,,,"0.00",",,,N",,,,,,,,,,,,,,,,,,
"US1CAAL0030","OAKLAND 1.2 ENE, CA US","37.7778","-122.2032","35.4","2018-08",,,,,,,"0",",N","0",",N",,,,,,,,,,,,,,,,,,,,,"0.00",",,N,31,+",,,,,,,,,,,,,"0.00",",,,N",,,,,,,,,,,,,,,,,,
"US1CAAL0030","OAKLAND 1.2 ENE, CA US","37.7778","-122.2032","35.4","2018-09",,,,,,,"0",",N","0",",N",,,,,,,,,,,,,,,,,,,,,"0.00",",,N,30,+",,,,,,,,,,,,,"0.00",",,,N",,,,,,,,,,,,,,,,,,
"US1CAAL0030","OAKLAND 1.2 ENE, CA US","37.7778","-122.2032","35.4","2018-10",,,,,,,"2",",N","0",",N",,,,,,,,,,,,,,,,,,,,,"0.08",",,N,02,",,,,,,,,,,,,,"0.12",",,,N",,,,,,,,,,,,,,,,,,
"US1CAAL0030","OAKLAND 1.2 ENE, CA US","37.7778","-122.2032","35.4","2018-11",,,,,,,"6",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"1.29",",,N,29,",,,,,,,,,,,,,"4.48",",,,N",,,,,,,,,,,,,,,,,,
"US1CAAL0030","OAKLAND 1.2 ENE, CA US","37.7778","-122.2032","35.4","2018-12",,,,,,,"9",",N","5",",N",,,,,,,,,,,,,,,,,,,,,"1.07",",,N,17,",,,,,,,,,,,,,"2.44",",,,N",,,,,,,,,,,,,,,,,,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","37.7861","-122.1447","333.8","2016-01",,,"0","U","0",",U",,,,,,,,,"0",",U","0",",U","0",",U","0",",U","0",",U","34",",U,01,",,,,,,,"61",",U,21,",,,"1642","U","506",",U",,,,,,,,,"48.7",",U","52.7",",,,U","44.6",",,,U",,,,,,,,,,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","37.7861","-122.1447","333.8","2016-02",,,"0","U","0","2,U",,,,,,,,,"0","2,U","0","2,U","0","2,U","8","2,U","0","2,U","37","2,U,03,",,,,,,,"74","2,U,15,",,,"1874","U","232","2,U",,,,,,,,,"56.4","2,U","63.8","2,,,U","49.0","2,,,U",,,,,,,,,,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","37.7861","-122.1447","333.8","2016-03",,,"0","U","0",",U",,,,,,,,,"0",",U","0",",U","0",",U","1",",U","0",",U","40",",U,08,",,,,,,,"72",",U,17,",,,"2224","U","350",",U",,,,,,,,,"53.7",",U","60.0",",,,U","47.4",",,,U",,,,,,,,,,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","37.7861","-122.1447","333.8","2016-04",,,"16","U","16",",U",,,,,,,,,"0",",U","0",",U","0",",U","9",",U","0",",U","41",",U,25,",,,,,,,"81",",U,18,+",,,"2464","U","240",",U",,,,,,,,,"57.5",",U","65.5",",,,U","49.5",",,,U",,,,,,,,,,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","37.7861","-122.1447","333.8","2016-05",,,"35","U","19",",U",,,,,,,,,"0",",U","0",",U","0",",U","10",",U","0",",U","45",",U,20,",,,,,,,"85",",U,17,",,,"2693","U","229",",U",,,,,,,,,"58.2",",U","66.3",",,,U","50.1",",,,U",,,,,,,,,,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","37.7861","-122.1447","333.8","2016-06",,,"99","U","63",",U",,,,,,,,,"0",",U","0",",U","0",",U","19",",U","1",",U","47",",U,15,",,,,,,,"91",",U,03,",,,"2797","U","104",",U",,,,,,,,,"63.6",",U","74.4",",,,U","52.9",",,,U",,,,,,,,,,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","37.7861","-122.1447","333.8","2016-07",,,"163","U","64",",U",,,,,,,,,"0",",U","0",",U","0",",U","20",",U","1",",U","49",",U,05,",,,,,,,"93",",U,26,",,,"105","U","105",",U",,,,,,,,,"63.7",",U","74.3",",,,U","53.0",",,,U",,,,,,,,,,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","37.7861","-122.1447","333.8","2016-08",,,"172","U","9",",U",,,,,,,,,"0",",U","0",",U","0",",U","17",",U","0",",U","50",",U,15,+",,,,,,,"86",",U,13,",,,"207","U","101",",U",,,,,,,,,"62.0",",U","71.6",",,,U","52.4",",,,U",,,,,,,,,,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","37.7861","-122.1447","333.8","2016-09",,,"275","U","103",",U",,,,,,,,,"0",",U","0",",U","0",",U","20",",U","5",",U","48",",U,30,",,,,,,,"97",",U,26,",,,"310","U","103",",U",,,,,,,,,"65.0",",U","75.0",",,,U","55.0",",,,U",,,,,,,,,,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","37.7861","-122.1447","333.8","2016-10",,,"307","U","31",",U",,,,,,,,,"0",",U","0",",U","0",",U","9",",U","0",",U","49",",U,05,+",,,,,,,"88",",U,08,",,,"479","U","169",",U",,,,,,,,,"60.5",",U","67.1",",,,U","54.0",",,,U",,,,,,,,,,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","37.7861","-122.1447","333.8","2016-11",,,"307","U","0",",U",,,,,,,,,"0",",U","0",",U","0",",U","5",",U","0",",U","42",",U,17,",,,,,,,"71",",U,11,+",,,"764","U","285",",U",,,,,,,,,"55.5",",U","61.2",",,,U","49.9",",,,U",,,,,,,,,,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","37.7861","-122.1447","333.8","2016-12",,,"307","U","0",",U",,,,,,,,,"0",",U","0",",U","0",",U","0",",U","0",",U","34",",U,26,+",,,,,,,"60",",U,03,",,,"1322","U","557",",U",,,,,,,,,"47.0",",U","52.0",",,,U","42.1",",,,U",,,,,,,,,,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","37.7861","-122.1447","333.8","2017-01",,,"0","U","0",",U",,,,,,,,,"0",",U","0",",U","0",",U","0",",U","0",",U","34",",U,06,",,,,,,,"58",",U,29,",,,"1913","U","592",",U",,,,,,,,,"45.9",",U","50.8",",,,U","41.0",",,,U",,,,,,,,,,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","37.7861","-122.1447","333.8","2017-02",,,"0","U","0",",U",,,,,,,,,"0",",U","0",",U","0",",U","0",",U","0",",U","35",",U,23,",,,,,,,"65",",U,14,",,,"2318","U","405",",U",,,,,,,,,"50.5",",U","56.0",",,,U","45.1",",,,U",,,,,,,,,,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","37.7861","-122.1447","333.8","2017-03",,,"3","U","3",",U",,,,,,,,,"0",",U","0",",U","0",",U","6",",U","0",",U","37",",U,06,+",,,,,,,"79",",U,14,",,,"2630","U","312",",U",,,,,,,,,"55.0",",U","63.0",",,,U","47.0",",,,U",,,,,,,,,,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","37.7861","-122.1447","333.8","2017-04",,,"4","U","1",",U",,,,,,,,,"0",",U","0",",U","0",",U","8",",U","0",",U","40",",U,14,+",,,,,,,"77",",U,30,",,,"2908","U","278",",U",,,,,,,,,"55.8",",U","64.3",",,,U","47.2",",,,U",,,,,,,,,,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","37.7861","-122.1447","333.8","2017-05",,,"58","U","54",",U",,,,,,,,,"0",",U","0",",U","0",",U","13",",U","0",",U","42",",U,13,",,,,,,,"87",",U,21,+",,,"3123","U","215",",U",,,,,,,,,"59.8",",U","69.5",",,,U","50.1",",,,U",,,,,,,,,,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","37.7861","-122.1447","333.8","2017-06",,,"96","U","38","2,U",,,,,,,,,"0","2,U","0","2,U","0",",U","14",",U","2",",U","47","2,U,05,+",,,,,,,"100",",U,18,",,,"3255","U","132",",U",,,,,,,,,"62.4","2,U","73.4",",,,U","51.4","2,,,U",,,,,,,,,,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","37.7861","-122.1447","333.8","2017-07",,,"172","U","77",",U",,,,,,,,,"0",",U","0",",U","0",",U","28",",U","4",",U","49",",U,01,",,,,,,,"94",",U,16,+",,,"55","U","55",",U",,,,,,,,,"65.7",",U","78.1",",,,U","53.3",",,,U",,,,,,,,,,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","37.7861","-122.1447","333.8","2017-08",,,"259","U","87",",U",,,,,,,,,"0",",U","0",",U","0",",U","20",",U","3",",U","52",",U,30,+",,,,,,,"97",",U,31,+",,,"130","U","75",",U",,,,,,,,,"65.4",",U","74.4",",,,U","56.3",",,,U",,,,,,,,,,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","37.7861","-122.1447","333.8","2017-09",,,"437","U","177",",U",,,,,,,,,"0",",U","0",",U","0",",U","22",",U","5",",U","49",",U,22,",,,,,,,"110",",U,02,",,,"184","U","54",",U",,,,,,,,,"69.1",",U","78.2",",,,U","60.0",",,,U",,,,,,,,,,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","37.7861","-122.1447","333.8","2017-10",,,"532","U","95",",U",,,,,,,,,"0",",U","0",",U","0",",U","23",",U","0",",U","46",",U,21,+",,,,,,,"88",",U,27,",,,"279","U","95",",U",,,,,,,,,"65.0",",U","74.7",",,,U","55.2",",,,U",,,,,,,,,,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","37.7861","-122.1447","333.8","2017-11",,,"532","U","0",",U",,,,,,,,,"0",",U","0",",U","0",",U","0",",U","0",",U","44",",U,27,+",,,,,,,"68",",U,24,",,,"581","U","301",",U",,,,,,,,,"55.0",",U","60.8",",,,U","49.2",",,,U",,,,,,,,,,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","37.7861","-122.1447","333.8","2017-12",,,"532","U","0",",U",,,,,,,,,"0",",U","0",",U","0",",U","0",",U","0",",U","39",",U,23,+",,,,,,,"62",",U,14,",,,"1005","U","424",",U",,,,,,,,,"51.3",",U","56.3",",,,U","46.3",",,,U",,,,,,,,,,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","37.7861","-122.1447","333.8","2018-01",,,"0","U","0",",U",,,,,,,,,"0",",U","0",",U","0",",U","0",",U","0",",U","39",",U,20,",,,,,,,"68",",U,30,",,,"1452","U","447",",U",,,,,,,,,"50.6",",U","55.8",",,,U","45.4",",,,U",,,,,,,,,,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","37.7861","-122.1447","333.8","2018-02",,,"3","U","3",",U",,,,,,,,,"0",",U","1",",U","0",",U","4",",U","0",",U","32",",U,23,",,,,,,,"74",",U,09,+",,,"1806","U","354",",U",,,,,,,,,"52.5",",U","59.7",",,,U","45.2",",,,U",,,,,,,,,,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","37.7861","-122.1447","333.8","2018-03",,,"11","U","8",",U",,,,,,,,,"0",",U","0",",U","0",",U","5",",U","0",",U","37",",U,04,+",,,,,,,"80",",U,29,",,,"2222","U","416",",U",,,,,,,,,"51.8",",U","59.2",",,,U","44.5",",,,U",,,,,,,,,,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","37.7861","-122.1447","333.8","2018-04",,,"12","U","0",",U",,,,,,,,,"0",",U","0",",U","0",",U","5",",U","0",",U","39",",U,17,",,,,,,,"77",",U,23,+",,,"2540","U","318",",U",,,,,,,,,"54.4",",U","62.9",",,,U","46.0",",,,U",,,,,,,,,,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","37.7861","-122.1447","333.8","2018-05",,,"19","U","7",",U",,,,,,,,,"0",",U","0",",U","0",",U","7",",U","0",",U","44",",U,01,",,,,,,,"84",",U,28,",,,"2823","U","283",",U",,,,,,,,,"56.1",",U","64.1",",,,U","48.1",",,,U",,,,,,,,,,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","37.7861","-122.1447","333.8","2018-06",,,"67","U","48",",U",,,,,,,,,"0",",U","0",",U","0",",U","16",",U","1",",U","46",",U,01,",,,,,,,"95",",U,23,",,,"2967","U","144",",U",,,,,,,,,"61.8",",U","72.6",",,,U","51.1",",,,U",,,,,,,,,,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","37.7861","-122.1447","333.8","2018-07",,,"105","U","38",",U",,,,,,,,,"0",",U","0",",U","0",",U","28",",U","0",",U","50",",U,05,",,,,,,,"88",",U,06,",,,"49","U","49",",U",,,,,,,,,"64.6",",U","76.0",",,,U","53.3",",,,U",,,,,,,,,,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","37.7861","-122.1447","333.8","2018-08",,,"144","U","40",",U",,,,,,,,,"0",",U","0",",U","0",",U","17",",U","0",",U","50",",U,25,+",,,,,,,"88",",U,09,",,,"137","U","88",",U",,,,,,,,,"63.4",",U","73.6",",,,U","53.3",",,,U",,,,,,,,,,
