STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,AWND_ATTRIBUTES,CDSD,CDSD_ATTRIBUTES,CLDD,CLDD_ATTRIBUTES,DP01,DP01_ATTRIBUTES,DP10,DP10_ATTRIBUTES,DSND,DSND_ATTRIBUTES,DSNW,DSNW_ATTRIBUTES,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMSD,EMSD_ATTRIBUTES,EMSN,EMSN_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,EVAP,EVAP_ATTRIBUTES,HDSD,HDSD_ATTRIBUTES,HTDD,HTDD_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES
"US1AZMR0343","PHOENIX 5.4 NE, AZ US","33.4912185668945","-111.999328613281","366.1","2017-06",,,,,,,"0",",N","0",",N",,,,,,,,,,,,,,,,,,,,,"0.00",",,N,30,+",,,,,,,,,"0.00",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0343","PHOENIX 5.4 NE, AZ US","33.4912185668945","-111.999328613281","366.1","2017-07",,,,,,,"9",",N","5",",N",,,,,,,,,,,,,,,,,,,,,"1.26",",,N,17,",,,,,,,,,"2.30",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0343","PHOENIX 5.4 NE, AZ US","33.4912185668945","-111.999328613281","366.1","2017-08",,,,,,,"4",",N","3",",N",,,,,,,,,,,,,,,,,,,,,"2.28",",,N,04,",,,,,,,,,"2.81",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0343","PHOENIX 5.4 NE, AZ US","33.4912185668945","-111.999328613281","366.1","2017-09",,,,,,,"0",",N","0",",N",,,,,,,,,,,,,,,,,,,,,"0.00",",,N,30,+",,,,,,,,,"0.00",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0343","PHOENIX 5.4 NE, AZ US","33.4912185668945","-111.999328613281","366.1","2017-10",,,,,,,"0",",N","0",",N",,,,,,,,,,,,,,,,,,,,,"0.00",",,N,31,+",,,,,,,,,"0.00",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0343","PHOENIX 5.4 NE, AZ US","33.4912185668945","-111.999328613281","366.1","2017-11",,,,,,,"0","1,N","0","1,N",,,,,,,,,,,,,,,,,,,,,"0.00","1,T,N,18,+",,,,,,,,,"0.00","1,T,,N",,,,,,,,,,,,,,,,
"US1AZMR0343","PHOENIX 5.4 NE, AZ US","33.4912185668945","-111.999328613281","366.1","2017-12",,,,,,,"2","1,N","1","1,N",,,,,,,,,,,,,,,,,,,,,"0.35","1,,N,17,",,,,,,,,,"0.38","1,,,N",,,,,,,,,,,,,,,,
"US1AZMR0343","PHOENIX 5.4 NE, AZ US","33.4912185668945","-111.999328613281","366.1","2018-01",,,,,,,"1",",N","1",",N",,,,,,,,,,,,,,,,,,,,,"0.26",",,N,10,",,,,,,,,,"0.26",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0343","PHOENIX 5.4 NE, AZ US","33.4912185668945","-111.999328613281","366.1","2018-02",,,,,,,"2","1,N","2","1,N",,,,,,,,,,,,,,,,,,,,,"0.39","1,,N,15,",,,,,,,,,"0.69","1,,,N",,,,,,,,,,,,,,,,
"US1AZMR0343","PHOENIX 5.4 NE, AZ US","33.4912185668945","-111.999328613281","366.1","2018-03",,,,,,,"1",",N","0",",N",,,,,,,,,,,,,,,,,,,,,"0.04",",,N,11,",,,,,,,,,"0.04",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0343","PHOENIX 5.4 NE, AZ US","33.4912185668945","-111.999328613281","366.1","2018-04",,,,,,,"0",",N","0",",N",,,,,,,,,,,,,,,,,,,,,"0.00",",,N,30,+",,,,,,,,,"0.00",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0343","PHOENIX 5.4 NE, AZ US","33.4912185668945","-111.999328613281","366.1","2018-05",,,,,,,"0",",N","0",",N",,,,,,,,,,,,,,,,,,,,,"0.00",",,N,31,+",,,,,,,,,"0.00",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0343","PHOENIX 5.4 NE, AZ US","33.4912185668945","-111.999328613281","366.1","2018-06",,,,,,,"1","1,N","0","1,N",,,,,,,,,,,,,,,,,,,,,"0.02","1,,N,16,",,,,,,,,,"0.02","1,,,N",,,,,,,,,,,,,,,,
"US1AZMR0343","PHOENIX 5.4 NE, AZ US","33.4912185668945","-111.999328613281","366.1","2018-07",,,,,,,"6","1,N","3","1,N",,,,,,,,,,,,,,,,,,,,,"0.65","1,,N,10,",,,,,,,,,"1.37","1,,,N",,,,,,,,,,,,,,,,
"US1AZMR0343","PHOENIX 5.4 NE, AZ US","33.4912185668945","-111.999328613281","366.1","2018-08",,,,,,,"9","3,N","6","3,N",,,,,,,,,,,,,,,,,,,,,"1.16","3,,N,11,",,,,,,,,,"4.13","3,,,N",,,,,,,,,,,,,,,,
"US1AZMR0343","PHOENIX 5.4 NE, AZ US","33.4912185668945","-111.999328613281","366.1","2018-09",,,,,,,"1","1,N","1","1,N",,,,,,,,,,,,,,,,,,,,,"0.23","1,,N,20,",,,,,,,,,"0.23","1,,,N",,,,,,,,,,,,,,,,
"US1AZMR0343","PHOENIX 5.4 NE, AZ US","33.4912185668945","-111.999328613281","366.1","2018-10",,,,,,,"8",",N","5",",N",,,,,,,,,,,,,,,,,,,,,"2.29",",,N,14,",,,,,,,,,"6.14",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0343","PHOENIX 5.4 NE, AZ US","33.4912185668945","-111.999328613281","366.1","2018-11",,,,,,,"1",",N","1",",N",,,,,,,,,,,,,,,,,,,,,"0.34",",,N,30,",,,,,,,,,"0.34",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0343","PHOENIX 5.4 NE, AZ US","33.4912185668945","-111.999328613281","366.1","2018-12",,,,,,,"1",",N","0",",N",,,,,,,,,,,,,,,,,,,,,"0.09",",,N,07,",,,,,,,,,"0.09",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0342","MESA 13.6 ESE, AZ US","33.3476109802723","-111.599920392036","448.7","2016-01",,,,,,,"5",",N","4",",N",,,"0","5,N",,,,,,,,,,,,,,,"0.0","5,,N,31,+","1.30",",,N,08,",,,,,,,,,"2.75",",,,N","0.0","5,,,N",,,,,,,,,,,,,,
"US1AZMR0342","MESA 13.6 ESE, AZ US","33.3476109802723","-111.599920392036","448.7","2016-02",,,,,,,"2",",N","1",",N",,,"0","2,N",,,,,,,,,,,,,,,"0.0","2,,N,29,+","0.18",",,N,01,",,,,,,,,,"0.20",",,,N","0.0","2,,,N",,,,,,,,,,,,,,
"US1AZMR0342","MESA 13.6 ESE, AZ US","33.3476109802723","-111.599920392036","448.7","2016-03",,,,,,,"0",",N","0",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,31,+","0.00",",,N,31,+",,,,,,,,,"0.00",",,,N","0.0",",,,N",,,,,,,,,,,,,,
"US1AZMR0342","MESA 13.6 ESE, AZ US","33.3476109802723","-111.599920392036","448.7","2016-04",,,,,,,"4",",N","4",",N",,,"0","4,N",,,,,,,,,,,,,,,"0.0","4,,N,30,+","0.20",",,N,08,",,,,,,,,,"0.57",",,,N","0.0","4,,,N",,,,,,,,,,,,,,
"US1AZMR0342","MESA 13.6 ESE, AZ US","33.3476109802723","-111.599920392036","448.7","2016-05",,,,,,,"1",",N","1",",N",,,"0","4,N",,,,,,,,,,,,,,,"0.0","4,,N,31,+","0.22",",,N,07,",,,,,,,,,"0.22",",,,N","0.0","4,,,N",,,,,,,,,,,,,,
"US1AZMR0342","MESA 13.6 ESE, AZ US","33.3476109802723","-111.599920392036","448.7","2016-06",,,,,,,"2",",N","0",",N",,,"0","1,N",,,,,,,,,,,,,,,"0.0","1,,N,30,+","0.05",",,N,30,",,,,,,,,,"0.06",",,,N","0.0","1,,,N",,,,,,,,,,,,,,
"US1AZMR0342","MESA 13.6 ESE, AZ US","33.3476109802723","-111.599920392036","448.7","2016-07",,,,,,,"5",",N","3",",N",,,,,,,,,,,,,,,,,,,,,"0.34",",,N,30,",,,,,,,,,"0.72",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0342","MESA 13.6 ESE, AZ US","33.3476109802723","-111.599920392036","448.7","2016-08",,,,,,,"6",",N","2",",N",,,,,,,,,,,,,,,,,,,,,"0.31",",,N,10,",,,,,,,,,"0.61",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0342","MESA 13.6 ESE, AZ US","33.3476109802723","-111.599920392036","448.7","2016-09",,,,,,,"3",",N","0",",N",,,"0","3,N",,,,,,,,,,,,,,,"0.0","3,,N,30,+","0.05",",,N,08,",,,,,,,,,"0.11",",,,N","0.0","3,,,N",,,,,,,,,,,,,,
"US1AZMR0342","MESA 13.6 ESE, AZ US","33.3476109802723","-111.599920392036","448.7","2016-10",,,,,,,"1",",N","1",",N",,,"0","1,N",,,,,,,,,,,,,,,"0.0","1,,N,31,+","0.12",",,N,03,",,,,,,,,,"0.12",",,,N","0.0","1,,,N",,,,,,,,,,,,,,
"US1AZMR0342","MESA 13.6 ESE, AZ US","33.3476109802723","-111.599920392036","448.7","2016-11",,,,,,,"4",",N","3",",N",,,"0","4,N",,,,,,,,,,,,,,,"0.0","4,,N,30,+","0.45",",,N,04,",,,,,,,,,"0.83",",,,N","0.0","4,,,N",,,,,,,,,,,,,,
"US1AZMR0342","MESA 13.6 ESE, AZ US","33.3476109802723","-111.599920392036","448.7","2016-12",,,,,,,"4",",N","4",",N",,,,,,,,,,,,,,,,,,,,,"0.35",",,N,22,",,,,,,,,,"0.96",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0342","MESA 13.6 ESE, AZ US","33.3476109802723","-111.599920392036","448.7","2017-01",,,,,,,"6",",N","5",",N",,,,,,,,,,,,,,,,,,,,,"0.75",",,N,21,",,,,,,,,,"1.55",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0342","MESA 13.6 ESE, AZ US","33.3476109802723","-111.599920392036","448.7","2017-02",,,,,,,"3",",N","3",",N",,,"0","5,N",,,,,,,,,,,,,,,"0.0","5,,N,28,+","0.59",",,N,19,",,,,,,,,,"1.21",",,,N","0.0","5,,,N",,,,,,,,,,,,,,
"US1AZMR0342","MESA 13.6 ESE, AZ US","33.3476109802723","-111.599920392036","448.7","2017-03",,,,,,,"3",",N","1",",N",,,"0","3,N",,,,,,,,,,,,,,,"0.0","3,,N,31,+","0.13",",,N,23,",,,,,,,,,"0.25",",,,N","0.0","3,,,N",,,,,,,,,,,,,,
"US1AZMR0342","MESA 13.6 ESE, AZ US","33.3476109802723","-111.599920392036","448.7","2017-04",,,,,,,"0",",N","0",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,30,+","0.00",",,N,30,+",,,,,,,,,"0.00",",,,N","0.0",",,,N",,,,,,,,,,,,,,
"US1AZMR0342","MESA 13.6 ESE, AZ US","33.3476109802723","-111.599920392036","448.7","2017-05",,,,,,,"1",",N","1",",N",,,"0","1,N",,,,,,,,,,,,,,,"0.0","1,,N,31,+","0.12",",,N,09,",,,,,,,,,"0.12",",,,N","0.0","1,,,N",,,,,,,,,,,,,,
"US1AZMR0342","MESA 13.6 ESE, AZ US","33.3476109802723","-111.599920392036","448.7","2017-06",,,,,,,"0","1,N","0","1,N",,,"0","1,N",,,,,,,,,,,,,,,"0.0","1,,N,30,+","0.00","1,,N,30,+",,,,,,,,,"0.00","1,,,N","0.0","1,,,N",,,,,,,,,,,,,,
"US1AZMR0342","MESA 13.6 ESE, AZ US","33.3476109802723","-111.599920392036","448.7","2017-07",,,,,,,"8",",N","4",",N",,,,,,,,,,,,,,,,,,,,,"1.16",",,N,24,",,,,,,,,,"2.91",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0342","MESA 13.6 ESE, AZ US","33.3476109802723","-111.599920392036","448.7","2017-08",,,,,,,"3",",N","2",",N",,,"0","5,N",,,,,,,,,,,,,,,"0.0","5,,N,31,+","0.75",",,N,04,",,,,,,,,,"0.86",",,,N","0.0","5,,,N",,,,,,,,,,,,,,
"US1AZMR0342","MESA 13.6 ESE, AZ US","33.3476109802723","-111.599920392036","448.7","2017-09",,,,,,,"3",",N","2",",N",,,"0","3,N",,,,,,,,,,,,,,,"0.0","3,,N,30,+","0.14",",,N,08,",,,,,,,,,"0.25",",,,N","0.0","3,,,N",,,,,,,,,,,,,,
"US1AZMR0342","MESA 13.6 ESE, AZ US","33.3476109802723","-111.599920392036","448.7","2017-10",,,,,,,"0",",N","0",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,31,+","0.00",",,N,31,+",,,,,,,,,"0.00",",,,N","0.0",",,,N",,,,,,,,,,,,,,
"US1AZMR0342","MESA 13.6 ESE, AZ US","33.3476109802723","-111.599920392036","448.7","2017-11",,,,,,,"1",",N","0",",N",,,"0","1,N",,,,,,,,,,,,,,,"0.0","1,,N,30,+","0.02",",,N,08,",,,,,,,,,"0.02",",,,N","0.0","1,,,N",,,,,,,,,,,,,,
"US1AZMR0342","MESA 13.6 ESE, AZ US","33.3476109802723","-111.599920392036","448.7","2017-12",,,,,,,"2","1,N","1","1,N",,,"0","3,N",,,,,,,,,,,,,,,"0.0","3,,N,31,+","0.40","1,,N,17,",,,,,,,,,"0.46","1,,,N","0.0","3,,,N",,,,,,,,,,,,,,
"US1AZMR0342","MESA 13.6 ESE, AZ US","33.3476109802723","-111.599920392036","448.7","2018-01",,,,,,,"3",",N","1",",N",,,"0","3,N",,,,,,,,,,,,,,,"0.0","3,,N,31,+","0.21",",,N,10,",,,,,,,,,"0.28",",,,N","0.0","3,,,N",,,,,,,,,,,,,,
"US1AZMR0342","MESA 13.6 ESE, AZ US","33.3476109802723","-111.599920392036","448.7","2018-02",,,,,,,"3",",N","1",",N",,,"0","5,N",,,,,,,,,,,,,,,"0.0","5,,N,28,+","0.21",",,N,15,",,,,,,,,,"0.32",",,,N","0.0","5,,,N",,,,,,,,,,,,,,
"US1AZMR0342","MESA 13.6 ESE, AZ US","33.3476109802723","-111.599920392036","448.7","2018-03",,,,,,,"2",",N","0",",N",,,"0","2,N",,,,,,,,,,,,,,,"0.0","2,,N,31,+","0.04",",,N,11,",,,,,,,,,"0.07",",,,N","0.0","2,,,N",,,,,,,,,,,,,,
"US1AZMR0342","MESA 13.6 ESE, AZ US","33.3476109802723","-111.599920392036","448.7","2018-04",,,,,,,"0",",N","0",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,30,+","0.00",",,N,30,+",,,,,,,,,"0.00",",,,N","0.0",",,,N",,,,,,,,,,,,,,
"US1AZMR0342","MESA 13.6 ESE, AZ US","33.3476109802723","-111.599920392036","448.7","2018-05",,,,,,,"0",",N","0",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,31,+","0.00",",,N,31,+",,,,,,,,,"0.00",",,,N","0.0",",,,N",,,,,,,,,,,,,,
"US1AZMR0342","MESA 13.6 ESE, AZ US","33.3476109802723","-111.599920392036","448.7","2018-06",,,,,,,"2",",N","1",",N",,,"0","2,N",,,,,,,,,,,,,,,"0.0","2,,N,30,+","0.21",",,N,17,",,,,,,,,,"0.26",",,,N","0.0","2,,,N",,,,,,,,,,,,,,
"US1AZMR0342","MESA 13.6 ESE, AZ US","33.3476109802723","-111.599920392036","448.7","2018-07",,,,,,,"7",",N","1",",N",,,,,,,,,,,,,,,,,,,,,"0.10",",,N,31,",,,,,,,,,"0.28",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0342","MESA 13.6 ESE, AZ US","33.3476109802723","-111.599920392036","448.7","2018-08",,,,,,,"7",",N","4",",N",,,,,,,,,,,,,,,,,,,,,"1.40",",,N,10,",,,,,,,,,"2.24",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0342","MESA 13.6 ESE, AZ US","33.3476109802723","-111.599920392036","448.7","2018-09",,,,,,,"1",",N","1",",N",,,"0","1,N",,,,,,,,,,,,,,,"0.0","1,,N,30,+","0.31",",,N,20,",,,,,,,,,"0.31",",,,N","0.0","1,,,N",,,,,,,,,,,,,,
"US1AZMR0342","MESA 13.6 ESE, AZ US","33.3476109802723","-111.599920392036","448.7","2018-10",,,,,,,"9",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"0.56",",,N,14,",,,,,,,,,"1.62",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0342","MESA 13.6 ESE, AZ US","33.3476109802723","-111.599920392036","448.7","2018-11",,,,,,,"1",",N","1",",N",,,"0","1,N",,,,,,,,,,,,,,,"0.0","1,,N,30,+","0.19",",,N,30,",,,,,,,,,"0.19",",,,N","0.0","1,,,N",,,,,,,,,,,,,,
"US1AZMR0342","MESA 13.6 ESE, AZ US","33.3476109802723","-111.599920392036","448.7","2018-12",,,,,,,"3",",N","1",",N",,,"0","3,N",,,,,,,,,,,,,,,"0.0","3,,N,31,+","0.12",",,N,26,",,,,,,,,,"0.14",",,,N","0.0","3,,,N",,,,,,,,,,,,,,
"US1AZMR0463","SUN LAKES 2.2 ESE, AZ US","33.204669","-111.842015","371.6","2017-01",,,,,,,"7","1,N","4","1,N",,,,,,,,,,,,,,,,,,,,,"0.49","1,,N,21,",,,,,,,,,"1.26","1,,,N",,,,,,,,,,,,,,,,
"US1AZMR0463","SUN LAKES 2.2 ESE, AZ US","33.204669","-111.842015","371.6","2017-02",,,,,,,"4","3,N","2","3,N",,,,,,,,,,,,,,,,,,,,,"0.60","3,,N,19,",,,,,,,,,"0.82","3,,,N",,,,,,,,,,,,,,,,
"US1AZMR0463","SUN LAKES 2.2 ESE, AZ US","33.204669","-111.842015","371.6","2017-03",,,,,,,"2",",N","1",",N",,,,,,,,,,,,,,,,,,,,,"0.16",",,N,23,",,,,,,,,,"0.20",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0463","SUN LAKES 2.2 ESE, AZ US","33.204669","-111.842015","371.6","2017-04",,,,,,,"0",",N","0",",N",,,,,,,,,,,,,,,,,,,,,"0.00",",,N,30,+",,,,,,,,,"0.00",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0463","SUN LAKES 2.2 ESE, AZ US","33.204669","-111.842015","371.6","2017-05",,,,,,,"1",",N","0",",N",,,,,,,,,,,,,,,,,,,,,"0.08",",,N,09,",,,,,,,,,"0.08",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0463","SUN LAKES 2.2 ESE, AZ US","33.204669","-111.842015","371.6","2017-06",,,,,,,"0",",N","0",",N",,,,,,,,,,,,,,,,,,,,,"0.00",",,N,30,+",,,,,,,,,"0.00",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0463","SUN LAKES 2.2 ESE, AZ US","33.204669","-111.842015","371.6","2017-07",,,,,,,"5",",N","2",",N",,,,,,,,,,,,,,,,,,,,,"0.57",",,N,24,",,,,,,,,,"1.06",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0463","SUN LAKES 2.2 ESE, AZ US","33.204669","-111.842015","371.6","2017-08",,,,,,,"5",",N","2",",N",,,,,,,,,,,,,,,,,,,,,"1.33",",,N,13,",,,,,,,,,"1.73",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0463","SUN LAKES 2.2 ESE, AZ US","33.204669","-111.842015","371.6","2017-09",,,,,,,"3",",N","1",",N",,,,,,,,,,,,,,,,,,,,,"0.53",",,N,08,",,,,,,,,,"0.56",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0463","SUN LAKES 2.2 ESE, AZ US","33.204669","-111.842015","371.6","2017-10",,,,,,,"0",",N","0",",N",,,,,,,,,,,,,,,,,,,,,"0.00",",,N,31,+",,,,,,,,,"0.00",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0463","SUN LAKES 2.2 ESE, AZ US","33.204669","-111.842015","371.6","2017-11",,,,,,,"0",",N","0",",N",,,,,,,,,,,,,,,,,,,,,"0.00",",T,N,05,",,,,,,,,,"0.00",",T,,N",,,,,,,,,,,,,,,,
"US1AZMR0463","SUN LAKES 2.2 ESE, AZ US","33.204669","-111.842015","371.6","2017-12",,,,,,,"2",",N","1",",N",,,,,,,,,,,,,,,,,,,,,"0.16",",,N,17,",,,,,,,,,"0.18",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0463","SUN LAKES 2.2 ESE, AZ US","33.204669","-111.842015","371.6","2018-01",,,,,,,"1",",N","1",",N",,,,,,,,,,,,,,,,,,,,,"0.46",",,N,10,",,,,,,,,,"0.46",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0463","SUN LAKES 2.2 ESE, AZ US","33.204669","-111.842015","371.6","2018-02",,,,,,,"3","3,N","1","3,N",,,,,,,,,,,,,,,,,,,,,"0.24","3,,N,15,",,,,,,,,,"0.30","3,,,N",,,,,,,,,,,,,,,,
"US1AZMR0463","SUN LAKES 2.2 ESE, AZ US","33.204669","-111.842015","371.6","2018-03",,,,,,,"2",",N","0",",N",,,,,,,,,,,,,,,,,,,,,"0.03",",,N,11,",,,,,,,,,"0.04",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0463","SUN LAKES 2.2 ESE, AZ US","33.204669","-111.842015","371.6","2018-04",,,,,,,"0",",N","0",",N",,,"0","5,N",,,,,,,,,,,,,,,"0.0","5,,N,30,+","0.00",",,N,30,+",,,,,,,,,"0.00",",,,N","0.0","5,,,N",,,,,,,,,,,,,,
"US1AZMR0463","SUN LAKES 2.2 ESE, AZ US","33.204669","-111.842015","371.6","2018-05",,,,,,,"0",",N","0",",N",,,,,,,,,,,,,,,,,,,,,"0.00",",T,N,03,+",,,,,,,,,"0.00",",T,,N",,,,,,,,,,,,,,,,
"US1AZMR0463","SUN LAKES 2.2 ESE, AZ US","33.204669","-111.842015","371.6","2018-06",,,,,,,"2","1,N","1","1,N",,,,,,,,,,,,,,,,,,,,,"0.32","1,,N,17,",,,,,,,,,"0.34","1,,,N",,,,,,,,,,,,,,,,
"US1AZMR0463","SUN LAKES 2.2 ESE, AZ US","33.204669","-111.842015","371.6","2018-07",,,,,,,"5",",N","0",",N",,,,,,,,,,,,,,,,,,,,,"0.06",",,N,10,",,,,,,,,,"0.13",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0463","SUN LAKES 2.2 ESE, AZ US","33.204669","-111.842015","371.6","2018-08",,,,,,,"5",",N","2",",N",,,,,,,,,,,,,,,,,,,,,"0.75",",,N,10,",,,,,,,,,"1.22",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0463","SUN LAKES 2.2 ESE, AZ US","33.204669","-111.842015","371.6","2018-09",,,,,,,"1",",N","1",",N",,,,,,,,,,,,,,,,,,,,,"0.65",",,N,20,",,,,,,,,,"0.65",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0463","SUN LAKES 2.2 ESE, AZ US","33.204669","-111.842015","371.6","2018-10",,,,,,,"9","1,N","4","1,N",,,,,,,,,,,,,,,,,,,,,"1.50","1,,N,14,",,,,,,,,,"3.26","1,,,N",,,,,,,,,,,,,,,,
"US1AZMR0463","SUN LAKES 2.2 ESE, AZ US","33.204669","-111.842015","371.6","2018-11",,,,,,,"1",",N","1",",N",,,,,,,,,,,,,,,,,,,,,"0.26",",,N,30,",,,,,,,,,"0.26",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0463","SUN LAKES 2.2 ESE, AZ US","33.204669","-111.842015","371.6","2018-12",,,,,,,"3",",N","1",",N",,,,,,,,,,,,,,,,,,,,,"0.20",",,N,07,",,,,,,,,,"0.24",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0103","SUN CITY 1.2 NNW, AZ US","33.632146","-112.290324","365.2","2016-01",,,,,,,,,,,,,"0","1,N",,,,,,,,,,,,,,,"0.0","1,,N,31,+",,,,,,,,,,,,,"0.0","1,,,N",,,,,,,,,,,,,,
"US1AZMR0103","SUN CITY 1.2 NNW, AZ US","33.632146","-112.290324","365.2","2016-02",,,,,,,"1",",N","1",",N",,,"0","1,N",,,,,,,,,,,,,,,"0.0","1,,N,29,+","0.30",",,N,01,",,,,,,,,,"0.30",",,,N","0.0","1,,,N",,,,,,,,,,,,,,
"US1AZMR0103","SUN CITY 1.2 NNW, AZ US","33.632146","-112.290324","365.2","2016-03",,,,,,,"0",",N","0",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,31,+","0.00",",,N,31,+",,,,,,,,,"0.00",",,,N","0.0",",,,N",,,,,,,,,,,,,,
"US1AZMR0103","SUN CITY 1.2 NNW, AZ US","33.632146","-112.290324","365.2","2016-04",,,,,,,"3","1,N","0","1,N",,,"0","4,N",,,,,,,,,,,,,,,"0.0","4,,N,30,+","0.08","1,,N,11,",,,,,,,,,"0.16","1,,,N","0.0","4,,,N",,,,,,,,,,,,,,
"US1AZMR0103","SUN CITY 1.2 NNW, AZ US","33.632146","-112.290324","365.2","2016-05",,,,,,,"3",",N","2",",N",,,"0","4,N",,,,,,,,,,,,,,,"0.0","4,,N,31,+","0.48",",,N,07,",,,,,,,,,"0.76",",,,N","0.0","4,,,N",,,,,,,,,,,,,,
"US1AZMR0103","SUN CITY 1.2 NNW, AZ US","33.632146","-112.290324","365.2","2016-06",,,,,,,"0",",N","0",",N",,,,,,,,,,,,,,,,,,,,,"0.00",",,N,30,+",,,,,,,,,"0.00",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0103","SUN CITY 1.2 NNW, AZ US","33.632146","-112.290324","365.2","2016-07",,,,,,,"1",",N","1",",N",,,,,,,,,,,,,,,,,,,,,"0.12",",,N,30,",,,,,,,,,"0.12",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0103","SUN CITY 1.2 NNW, AZ US","33.632146","-112.290324","365.2","2016-08",,,,,,,"12",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"0.30",",,N,05,",,,,,,,,,"1.36",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0103","SUN CITY 1.2 NNW, AZ US","33.632146","-112.290324","365.2","2016-09",,,,,,,"6","3,N","3","3,N",,,,,,,,,,,,,,,,,,,,,"0.22","3,,N,08,",,,,,,,,,"0.54","3,,,N",,,,,,,,,,,,,,,,
"US1AZMR0103","SUN CITY 1.2 NNW, AZ US","33.632146","-112.290324","365.2","2016-10",,,,,,,"1",",N","0",",N",,,"0","4,N",,,,,,,,,,,,,,,"0.0","4,,N,31,+","0.05",",,N,03,",,,,,,,,,"0.05",",,,N","0.0","4,,,N",,,,,,,,,,,,,,
"US1AZMR0103","SUN CITY 1.2 NNW, AZ US","33.632146","-112.290324","365.2","2016-11",,,,,,,"4",",N","4",",N",,,,,,,,,,,,,,,,,,,,,"0.31",",,N,21,",,,,,,,,,"0.83",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0103","SUN CITY 1.2 NNW, AZ US","33.632146","-112.290324","365.2","2016-12",,,,,,,"7",",N","3",",N",,,,,,,,,,,,,,,,,,,,,"0.78",",,N,22,",,,,,,,,,"1.50",",,,N",,,,,,,,,,,,,,,,
"US1AZMR0103","SUN CITY 1.2 NNW, AZ US","33.632146","-112.290324","365.2","2017-01",,,,,,,"11",",N","4",",N",,,,,,,,,,,,,,,,,,,,,"0.85",",,N,21,",,,,,,,,,"1.78",",,,N",,,,,,,,,,,,,,,,
