id,dateid,product,ordermethod,area,promotion
126613,311,6,2,5,NULL
126614,311,7,4,5,NULL
126615,311,8,0,5,NULL
126616,311,9,3,5,NULL
126617,311,10,3,5,NULL
126618,311,15,2,5,NULL
126619,311,19,3,5,NULL
126620,311,22,2,5,NULL
126621,311,25,1,5,NULL
126622,311,25,4,5,NULL
126623,311,28,3,5,NULL
126624,311,28,2,5,NULL
126625,311,46,0,5,NULL
126626,311,50,0,5,NULL
126627,311,50,3,5,NULL
126628,311,52,4,5,NULL
126629,311,56,3,5,NULL
126630,311,56,1,5,NULL
126631,311,57,3,5,NULL
126632,311,57,2,5,NULL
126633,311,59,2,5,16
126634,311,59,0,5,16
126635,311,59,3,5,16
126636,311,59,0,5,16
126637,311,59,2,5,16
126638,311,59,3,5,16
126639,311,59,1,5,16
126640,311,59,4,5,16
126641,311,59,2,5,16
126642,311,59,3,5,16
126643,311,59,1,5,16
126644,311,59,0,5,16
126645,311,59,0,5,16
126646,311,59,2,5,16
126647,311,59,0,5,16
126648,311,59,3,5,16
126649,311,59,4,5,16
126650,311,59,1,5,16
126651,311,59,0,5,16
126652,311,59,3,5,16
126653,311,59,4,5,16
126654,311,59,3,5,16
126655,311,59,1,5,16
126656,311,59,1,5,16
126657,311,59,4,5,16
126658,311,59,3,5,16
126659,311,59,3,5,16
126660,311,59,2,5,16
126661,311,59,1,5,16
126662,311,59,3,5,16
126663,311,59,2,5,16
126664,311,59,3,5,16
126665,311,59,1,5,16
126666,311,59,2,5,16
126667,311,59,3,5,16
126668,311,59,1,5,16
126669,311,59,1,5,16
126670,311,59,0,5,16
126671,311,59,2,5,16
126672,311,59,1,5,16
126673,311,59,1,5,16
126674,311,59,0,5,16
126675,311,59,2,5,16
126676,311,59,2,5,16
126677,311,59,2,5,16
126678,311,59,3,5,16
126679,311,59,2,5,16
126680,311,59,3,5,16
126681,311,59,3,5,16
126682,311,59,0,5,16
126683,311,59,4,5,16
126684,311,59,2,5,16
126685,311,59,4,5,16
126686,311,59,3,5,16
126687,311,59,0,5,16
126688,311,59,4,5,16
126689,311,59,3,5,16
126690,311,59,1,5,16
126691,311,59,2,5,16
126692,311,59,1,5,16
126693,311,59,0,5,16
126694,311,59,0,5,16
126695,311,59,0,5,16
126696,311,59,2,5,16
126697,311,59,1,5,16
126698,311,59,4,5,16
126699,311,59,1,5,16
126700,311,59,2,5,16
126701,311,59,1,5,16
126702,311,59,3,5,16
126703,311,59,2,5,16
126704,311,59,1,5,16
126705,311,59,0,5,16
126706,311,59,1,5,16
126707,311,59,1,5,16
126708,311,59,0,5,16
126709,311,59,4,5,16
126710,311,59,4,5,16
126711,311,59,3,5,16
126712,311,59,4,5,16
126713,311,59,0,5,16
126714,311,59,0,5,16
126715,311,59,3,5,16
126716,311,59,2,5,16
126717,311,59,3,5,16
126718,311,59,4,5,16
126719,311,59,0,5,16
126720,311,59,3,5,16
126721,311,59,1,5,16
126722,311,59,2,5,16
126723,311,59,0,5,16
126724,311,59,0,5,16
126725,311,59,2,5,16
126726,311,59,1,5,16
126727,311,59,3,5,16
126728,311,59,4,5,16
126729,311,59,0,5,16
126730,311,59,2,5,16
126731,311,59,3,5,16
126732,311,59,2,5,16
126733,311,59,4,5,16
126734,311,59,4,5,16
126735,311,59,4,5,16
126736,311,59,2,5,16
126737,311,59,0,5,16
126738,311,59,1,5,16
126739,311,59,1,5,16
126740,311,59,2,5,16
126741,311,59,2,5,16
126742,311,59,3,5,16
126743,311,59,0,5,16
126744,311,59,1,5,16
126745,311,59,1,5,16
126746,311,59,0,5,16
126747,311,59,1,5,16
126748,311,59,2,5,16
126749,311,59,3,5,16
126750,311,59,2,5,16
126751,311,59,1,5,16
126752,311,59,2,5,16
126753,311,59,4,5,16
126754,311,59,1,5,16
126755,311,59,3,5,16
126756,311,59,1,5,16
126757,311,59,1,5,16
126758,311,59,2,5,16
126759,311,59,1,5,16
126760,311,59,3,5,16
126761,311,59,4,5,16
126762,311,59,2,5,16
126763,311,59,3,5,16
126764,311,59,3,5,16
126765,311,59,2,5,16
126766,311,59,4,5,16
126767,311,59,4,5,16
126768,311,59,2,5,16
126769,311,59,3,5,16
126770,311,59,0,5,16
126771,311,59,0,5,16
126772,311,59,0,5,16
126773,311,59,4,5,16
126774,311,59,4,5,16
126775,311,59,0,5,16
126776,311,59,4,5,16
126777,311,59,1,5,16
126778,311,59,0,5,16
126779,311,59,2,5,16
126780,311,59,1,5,16
126781,311,59,4,5,16
126782,311,59,3,5,16
126783,311,59,0,5,16
126784,311,59,4,5,16
126785,311,59,1,5,16
126786,311,59,2,5,16
126787,311,59,4,5,16
126788,311,59,2,5,16
126789,311,59,3,5,16
126790,311,59,0,5,16
126791,311,59,3,5,16
126792,311,59,3,5,16
126793,311,59,0,5,16
126794,311,59,1,5,16
126795,311,59,4,5,16
126796,311,59,2,5,16
126797,311,59,3,5,16
126798,311,59,1,5,16
126799,311,59,2,5,16
126800,311,59,0,5,16
126801,311,59,0,5,16
126802,311,59,1,5,16
126803,311,59,1,5,16
126804,311,59,3,5,16
126805,311,59,2,5,16
126806,311,59,4,5,16
126807,311,59,0,5,16
126808,311,59,1,5,16
126809,311,59,0,5,16
126810,311,59,2,5,16
126811,311,59,2,5,16
126812,311,59,4,5,16
126813,311,59,1,5,16
126814,311,59,3,5,16
126815,311,59,0,5,16
126816,311,59,4,5,16
126817,311,59,1,5,16
126818,311,59,4,5,16
126819,311,59,4,5,16
126820,311,59,2,5,16
126821,311,59,1,5,16
126822,311,59,0,5,16
126823,311,59,2,5,16
126824,311,59,4,5,16
126825,311,59,0,5,16
126826,311,59,3,5,16
126827,311,59,0,5,16
126828,311,59,1,5,16
126829,311,59,3,5,16
126830,311,59,1,5,16
126831,311,59,1,5,16
126832,311,59,2,5,16
126833,311,59,1,5,16
126834,311,62,2,5,NULL
126835,311,64,2,5,NULL
126836,311,64,3,5,NULL
126837,311,67,4,5,NULL
126838,311,70,1,5,NULL
126839,311,71,2,5,NULL
126840,311,71,1,5,NULL
126841,311,77,1,5,NULL
126842,311,77,2,5,NULL
126843,311,78,0,5,NULL
126844,311,78,2,5,NULL
126845,311,79,3,5,NULL
126846,311,81,4,5,NULL
126847,311,83,1,5,NULL
126848,311,83,2,5,NULL
126849,311,88,2,5,NULL
126850,311,89,1,5,NULL
126851,311,93,0,5,NULL
126852,311,93,4,5,NULL
126853,311,94,4,5,NULL
126854,311,94,2,5,NULL
126855,311,95,2,5,NULL
126856,311,95,4,5,NULL
126857,311,2,4,6,NULL
126858,311,8,2,6,NULL
126859,311,8,1,6,NULL
126860,311,19,0,6,NULL
126861,311,27,3,6,NULL
126862,311,28,3,6,NULL
126863,311,32,2,6,NULL
126864,311,35,1,6,NULL
126865,311,36,1,6,NULL
126866,311,36,3,6,NULL
126867,311,39,3,6,NULL
126868,311,39,3,6,NULL
126869,311,40,4,6,NULL
126870,311,42,2,6,NULL
126871,311,42,0,6,NULL
126872,311,47,2,6,NULL
126873,311,47,3,6,NULL
126874,311,48,4,6,NULL
126875,311,49,3,6,NULL
126876,311,54,2,6,NULL
126877,311,54,3,6,NULL
126878,311,57,4,6,NULL
126879,311,57,4,6,NULL
126880,311,58,3,6,NULL
126881,311,66,0,6,NULL
126882,311,72,4,6,NULL
126883,311,73,4,6,NULL
126884,311,75,1,6,NULL
126885,311,75,1,6,NULL
126886,311,77,2,6,NULL
126887,311,82,2,6,NULL
126888,311,82,3,6,NULL
126889,311,83,1,6,NULL
126890,311,87,4,6,NULL
126891,311,87,3,6,NULL
126892,311,92,0,6,NULL
126893,311,92,0,6,NULL
126894,311,93,4,6,NULL
126895,311,99,3,6,NULL
126896,311,99,4,6,NULL
126897,312,14,0,0,NULL
126898,312,14,0,0,NULL
126899,312,19,0,0,NULL
126900,312,22,4,0,NULL
126901,312,28,2,0,NULL
126902,312,31,3,0,NULL
126903,312,33,4,0,NULL
126904,312,33,3,0,NULL
126905,312,35,1,0,NULL
126906,312,47,3,0,NULL
126907,312,55,2,0,NULL
126908,312,57,2,0,NULL
126909,312,57,4,0,NULL
126910,312,60,0,0,NULL
126911,312,63,1,0,NULL
126912,312,63,4,0,NULL
126913,312,65,3,0,NULL
126914,312,65,4,0,NULL
126915,312,70,2,0,NULL
126916,312,71,1,0,NULL
126917,312,73,2,0,NULL
126918,312,79,4,0,NULL
126919,312,90,2,0,NULL
126920,312,92,1,0,NULL
126921,312,94,4,0,NULL
126922,312,96,2,0,NULL
126923,312,1,1,1,NULL
126924,312,6,3,1,NULL
126925,312,17,3,1,NULL
126926,312,22,3,1,NULL
126927,312,23,1,1,NULL
126928,312,23,3,1,NULL
126929,312,27,1,1,NULL
126930,312,27,2,1,NULL
126931,312,28,3,1,NULL
126932,312,28,3,1,NULL
126933,312,29,3,1,NULL
126934,312,32,3,1,NULL
126935,312,32,1,1,NULL
126936,312,40,1,1,NULL
126937,312,46,2,1,NULL
126938,312,46,2,1,NULL
126939,312,48,0,1,NULL
126940,312,57,1,1,NULL
126941,312,57,3,1,NULL
126942,312,59,2,1,NULL
126943,312,59,0,1,NULL
126944,312,63,1,1,NULL
126945,312,63,3,1,NULL
126946,312,71,2,1,NULL
126947,312,71,3,1,NULL
126948,312,73,0,1,NULL
126949,312,74,2,1,NULL
126950,312,74,0,1,NULL
126951,312,76,1,1,NULL
126952,312,79,1,1,NULL
126953,312,82,4,1,NULL
126954,312,82,4,1,NULL
126955,312,84,4,1,NULL
126956,312,87,3,1,NULL
126957,312,87,2,1,NULL
126958,312,91,1,1,NULL
126959,312,91,2,1,NULL
126960,312,99,1,1,NULL
126961,312,4,2,2,NULL
126962,312,4,3,2,NULL
126963,312,5,3,2,NULL
126964,312,5,2,2,NULL
126965,312,14,0,2,NULL
126966,312,14,2,2,NULL
126967,312,20,0,2,NULL
126968,312,20,4,2,NULL
126969,312,23,4,2,NULL
126970,312,23,1,2,NULL
126971,312,30,3,2,NULL
126972,312,30,3,2,NULL
126973,312,33,1,2,NULL
126974,312,33,1,2,NULL
126975,312,35,1,2,NULL
126976,312,36,1,2,NULL
126977,312,40,1,2,NULL
126978,312,40,4,2,NULL
126979,312,42,3,2,NULL
126980,312,42,1,2,NULL
126981,312,45,4,2,NULL
126982,312,49,3,2,NULL
126983,312,49,0,2,NULL
126984,312,50,4,2,NULL
126985,312,50,4,2,NULL
126986,312,54,0,2,NULL
126987,312,54,1,2,NULL
126988,312,58,4,2,NULL
126989,312,58,1,2,NULL
126990,312,61,3,2,34
126991,312,61,1,2,34
126992,312,61,4,2,34
126993,312,61,0,2,34
126994,312,61,4,2,34
126995,312,61,1,2,34
126996,312,61,3,2,34
126997,312,61,3,2,34
126998,312,61,4,2,34
126999,312,61,1,2,34
127000,312,61,4,2,34
127001,312,61,3,2,34
127002,312,61,4,2,34
127003,312,61,0,2,34
127004,312,61,3,2,34
127005,312,61,1,2,34
127006,312,61,3,2,34
127007,312,61,2,2,34
127008,312,61,4,2,34
127009,312,61,3,2,34
127010,312,61,3,2,34
127011,312,61,1,2,34
127012,312,61,3,2,34
127013,312,61,3,2,34
127014,312,61,0,2,34
127015,312,61,2,2,34
127016,312,61,2,2,34
127017,312,61,2,2,34
127018,312,61,1,2,34
127019,312,61,2,2,34
127020,312,61,2,2,34
127021,312,61,4,2,34
127022,312,61,0,2,34
127023,312,61,4,2,34
127024,312,61,0,2,34
127025,312,61,3,2,34
127026,312,61,0,2,34
127027,312,61,0,2,34
127028,312,61,3,2,34
127029,312,61,0,2,34
127030,312,61,0,2,34
127031,312,61,2,2,34
127032,312,61,0,2,34
127033,312,61,0,2,34
127034,312,61,1,2,34
127035,312,61,3,2,34
127036,312,61,0,2,34
127037,312,61,4,2,34
127038,312,61,2,2,34
127039,312,61,4,2,34
127040,312,61,1,2,34
127041,312,61,2,2,34
127042,312,61,1,2,34
127043,312,61,0,2,34
127044,312,61,4,2,34
127045,312,61,4,2,34
127046,312,61,2,2,34
127047,312,61,0,2,34
127048,312,61,0,2,34
127049,312,61,2,2,34
127050,312,61,2,2,34
127051,312,61,4,2,34
127052,312,61,2,2,34
127053,312,61,0,2,34
127054,312,61,2,2,34
127055,312,61,3,2,34
127056,312,61,0,2,34
127057,312,61,4,2,34
127058,312,61,2,2,34
127059,312,61,2,2,34
127060,312,61,4,2,34
127061,312,61,4,2,34
127062,312,61,2,2,34
127063,312,61,3,2,34
127064,312,61,0,2,34
127065,312,61,4,2,34
127066,312,61,1,2,34
127067,312,61,4,2,34
127068,312,61,0,2,34
127069,312,61,2,2,34
127070,312,61,0,2,34
127071,312,61,3,2,34
127072,312,61,2,2,34
127073,312,61,3,2,34
127074,312,61,3,2,34
127075,312,61,0,2,34
127076,312,61,0,2,34
127077,312,61,4,2,34
127078,312,61,2,2,34
127079,312,61,0,2,34
127080,312,61,3,2,34
127081,312,61,1,2,34
127082,312,61,4,2,34
127083,312,61,0,2,34
127084,312,61,2,2,34
127085,312,61,1,2,34
127086,312,61,1,2,34
127087,312,61,3,2,34
127088,312,61,1,2,34
127089,312,61,4,2,34
127090,312,61,2,2,34
127091,312,61,3,2,34
127092,312,61,2,2,34
127093,312,61,1,2,34
127094,312,64,0,2,NULL
127095,312,64,3,2,NULL
127096,312,68,4,2,NULL
127097,312,68,4,2,NULL
127098,312,69,4,2,NULL
127099,312,76,1,2,NULL
127100,312,76,0,2,NULL
127101,312,83,4,2,NULL
127102,312,86,0,2,NULL
127103,312,94,3,2,NULL
127104,312,0,0,3,NULL
127105,312,4,0,3,NULL
127106,312,4,2,3,NULL
127107,312,7,4,3,NULL
127108,312,8,4,3,40
127109,312,8,1,3,40
127110,312,8,4,3,40
127111,312,8,0,3,40
127112,312,8,0,3,40
127113,312,8,1,3,40
127114,312,8,3,3,40
127115,312,8,0,3,40
127116,312,8,1,3,40
127117,312,8,4,3,40
127118,312,8,4,3,40
127119,312,8,4,3,40
127120,312,8,1,3,40
127121,312,8,2,3,40
127122,312,8,3,3,40
127123,312,8,4,3,40
127124,312,8,2,3,40
127125,312,8,0,3,40
127126,312,8,4,3,40
127127,312,8,2,3,40
127128,312,8,4,3,40
127129,312,8,0,3,40
127130,312,8,3,3,40
127131,312,8,0,3,40
127132,312,8,3,3,40
127133,312,8,0,3,40
127134,312,8,0,3,40
127135,312,8,0,3,40
127136,312,8,0,3,40
127137,312,8,1,3,40
127138,312,8,3,3,40
127139,312,8,4,3,40
127140,312,8,3,3,40
127141,312,8,3,3,40
127142,312,8,1,3,40
127143,312,8,3,3,40
127144,312,8,4,3,40
127145,312,8,1,3,40
127146,312,8,1,3,40
127147,312,8,3,3,40
127148,312,8,1,3,40
127149,312,8,2,3,40
127150,312,8,1,3,40
127151,312,8,1,3,40
127152,312,8,4,3,40
127153,312,8,2,3,40
127154,312,8,2,3,40
127155,312,8,0,3,40
127156,312,8,1,3,40
127157,312,8,3,3,40
127158,312,8,4,3,40
127159,312,8,2,3,40
127160,312,8,2,3,40
127161,312,8,4,3,40
127162,312,8,1,3,40
127163,312,8,1,3,40
127164,312,8,3,3,40
127165,312,8,2,3,40
127166,312,8,1,3,40
127167,312,8,0,3,40
127168,312,8,2,3,40
127169,312,8,1,3,40
127170,312,8,2,3,40
127171,312,8,2,3,40
127172,312,8,2,3,40
127173,312,8,1,3,40
127174,312,8,0,3,40
127175,312,8,3,3,40
127176,312,8,3,3,40
127177,312,8,0,3,40
127178,312,8,1,3,40
127179,312,8,2,3,40
127180,312,8,1,3,40
127181,312,8,0,3,40
127182,312,8,3,3,40
127183,312,8,4,3,40
127184,312,8,1,3,40
127185,312,8,2,3,40
127186,312,8,2,3,40
127187,312,8,1,3,40
127188,312,8,4,3,40
127189,312,8,2,3,40
127190,312,8,4,3,40
127191,312,8,4,3,40
127192,312,8,2,3,40
127193,312,8,1,3,40
127194,312,8,3,3,40
127195,312,8,2,3,40
127196,312,8,3,3,40
127197,312,8,3,3,40
127198,312,8,0,3,40
127199,312,8,1,3,40
127200,312,8,3,3,40
127201,312,8,2,3,40
127202,312,8,0,3,40
127203,312,8,4,3,40
127204,312,8,0,3,40
127205,312,8,2,3,40
127206,312,8,3,3,40
127207,312,8,2,3,40
127208,312,8,1,3,40
127209,312,8,3,3,40
127210,312,8,1,3,40
127211,312,8,2,3,40
127212,312,8,3,3,40
127213,312,8,3,3,40
127214,312,8,3,3,40
127215,312,8,0,3,40
127216,312,8,0,3,40
127217,312,8,0,3,40
127218,312,8,1,3,40
127219,312,8,2,3,40
127220,312,8,2,3,40
127221,312,8,3,3,40
127222,312,8,1,3,40
127223,312,8,0,3,40
127224,312,8,4,3,40
127225,312,8,4,3,40
127226,312,8,2,3,40
127227,312,8,2,3,40
127228,312,8,0,3,40
127229,312,8,3,3,40
127230,312,8,0,3,40
127231,312,8,1,3,40
127232,312,8,1,3,40
127233,312,8,0,3,40
127234,312,8,4,3,40
127235,312,8,4,3,40
127236,312,8,2,3,40
127237,312,8,0,3,40
127238,312,8,2,3,40
127239,312,8,2,3,40
127240,312,8,0,3,40
127241,312,8,4,3,40
127242,312,8,1,3,40
127243,312,8,1,3,40
127244,312,8,3,3,40
127245,312,8,1,3,40
127246,312,8,4,3,40
127247,312,8,0,3,40
127248,312,8,4,3,40
127249,312,8,4,3,40
127250,312,8,3,3,40
127251,312,8,2,3,40
127252,312,8,1,3,40
127253,312,8,3,3,40
127254,312,8,3,3,40
127255,312,8,4,3,40
127256,312,8,2,3,40
127257,312,8,1,3,40
127258,312,8,2,3,40
127259,312,8,0,3,40
127260,312,8,0,3,40
127261,312,8,2,3,40
127262,312,8,0,3,40
127263,312,8,4,3,40
127264,312,8,4,3,40
127265,312,8,4,3,40
127266,312,8,1,3,40
127267,312,8,4,3,40
127268,312,8,3,3,40
127269,312,8,0,3,40
127270,312,8,2,3,40
127271,312,8,0,3,40
127272,312,8,4,3,40
127273,312,8,1,3,40
127274,312,8,4,3,40
127275,312,8,4,3,40
127276,312,8,0,3,40
127277,312,8,2,3,40
127278,312,8,0,3,40
127279,312,8,2,3,40
127280,312,8,2,3,40
127281,312,8,3,3,40
127282,312,8,3,3,40
127283,312,8,1,3,40
127284,312,8,2,3,40
127285,312,8,0,3,40
127286,312,8,4,3,40
127287,312,8,4,3,40
127288,312,8,0,3,40
127289,312,8,4,3,40
127290,312,8,0,3,40
127291,312,8,3,3,40
127292,312,8,1,3,40
127293,312,8,4,3,40
127294,312,8,4,3,40
127295,312,8,3,3,40
127296,312,8,2,3,40
127297,312,8,3,3,40
127298,312,8,1,3,40
127299,312,8,1,3,40
127300,312,8,4,3,40
127301,312,8,3,3,40
127302,312,8,1,3,40
127303,312,8,0,3,40
127304,312,8,1,3,40
127305,312,8,1,3,40
127306,312,8,4,3,40
127307,312,8,0,3,40
127308,312,8,3,3,40
127309,312,8,0,3,40
127310,312,8,3,3,40
127311,312,8,1,3,40
127312,312,8,4,3,40
127313,312,8,1,3,40
127314,312,8,0,3,40
127315,312,8,2,3,40
127316,312,8,1,3,40
127317,312,8,3,3,40
127318,312,8,1,3,40
127319,312,8,1,3,40
127320,312,8,0,3,40
127321,312,8,4,3,40
127322,312,8,3,3,40
127323,312,8,4,3,40
127324,312,8,4,3,40
127325,312,8,3,3,40
127326,312,8,2,3,40
127327,312,8,3,3,40
127328,312,8,3,3,40
127329,312,8,3,3,40
127330,312,8,4,3,40
127331,312,8,2,3,40
127332,312,8,2,3,40
127333,312,8,3,3,40
127334,312,8,0,3,40
127335,312,9,3,3,NULL
127336,312,11,3,3,NULL
127337,312,14,2,3,NULL
127338,312,14,4,3,NULL
127339,312,18,0,3,NULL
127340,312,19,1,3,NULL
127341,312,21,0,3,NULL
127342,312,30,4,3,NULL
127343,312,30,3,3,NULL
127344,312,39,3,3,NULL
127345,312,39,1,3,NULL
127346,312,45,0,3,NULL
127347,312,46,2,3,NULL
127348,312,47,3,3,NULL
127349,312,54,0,3,NULL
127350,312,58,4,3,NULL
127351,312,58,4,3,NULL
127352,312,64,4,3,NULL
127353,312,72,4,3,NULL
127354,312,75,2,3,NULL
127355,312,77,2,3,NULL
127356,312,77,3,3,NULL
127357,312,82,4,3,NULL
127358,312,87,2,3,NULL
127359,312,87,1,3,NULL
127360,312,90,0,3,NULL
127361,312,90,3,3,NULL
127362,312,97,0,3,NULL
127363,312,98,2,3,NULL
127364,312,98,0,3,NULL
127365,312,0,0,4,NULL
127366,312,0,0,4,NULL
127367,312,4,4,4,NULL
127368,312,5,1,4,NULL
127369,312,5,2,4,NULL
127370,312,6,2,4,NULL
127371,312,6,1,4,NULL
127372,312,12,2,4,NULL
127373,312,12,3,4,NULL
127374,312,13,2,4,NULL
127375,312,14,3,4,NULL
127376,312,17,2,4,NULL
127377,312,27,0,4,NULL
127378,312,29,3,4,NULL
127379,312,29,3,4,NULL
127380,312,37,4,4,NULL
127381,312,46,4,4,NULL
127382,312,49,4,4,NULL
127383,312,49,3,4,NULL
127384,312,50,0,4,NULL
127385,312,52,2,4,NULL
127386,312,54,0,4,NULL
127387,312,54,3,4,NULL
127388,312,56,2,4,NULL
127389,312,56,2,4,NULL
127390,312,61,0,4,NULL
127391,312,66,0,4,NULL
127392,312,67,2,4,NULL
127393,312,67,3,4,NULL
127394,312,70,4,4,NULL
127395,312,70,1,4,NULL
127396,312,78,2,4,NULL
127397,312,81,1,4,NULL
127398,312,81,3,4,NULL
127399,312,83,1,4,NULL
127400,312,83,2,4,NULL
127401,312,90,0,4,NULL
127402,312,91,0,4,NULL
127403,312,91,2,4,NULL
127404,312,93,4,4,NULL
127405,312,98,0,4,NULL
127406,312,6,1,5,NULL
127407,312,6,1,5,NULL
127408,312,8,1,5,NULL
127409,312,12,0,5,NULL
127410,312,12,3,5,NULL
127411,312,15,1,5,NULL
127412,312,15,3,5,NULL
127413,312,17,3,5,NULL
127414,312,22,2,5,NULL
127415,312,22,1,5,NULL
127416,312,25,1,5,NULL
127417,312,25,2,5,NULL
127418,312,26,3,5,NULL
127419,312,32,1,5,NULL
127420,312,32,1,5,NULL
127421,312,36,0,5,NULL
127422,312,39,0,5,NULL
127423,312,39,2,5,NULL
127424,312,42,4,5,NULL
127425,312,42,2,5,NULL
127426,312,43,4,5,NULL
127427,312,43,4,5,NULL
127428,312,45,2,5,NULL
127429,312,45,3,5,NULL
127430,312,59,4,5,16
127431,312,59,0,5,16
127432,312,59,2,5,16
127433,312,59,3,5,16
127434,312,59,0,5,16
127435,312,59,0,5,16
127436,312,59,0,5,16
127437,312,59,4,5,16
127438,312,59,1,5,16
127439,312,59,0,5,16
127440,312,59,1,5,16
127441,312,59,0,5,16
127442,312,59,4,5,16
127443,312,59,1,5,16
127444,312,59,1,5,16
127445,312,59,2,5,16
127446,312,59,2,5,16
127447,312,59,3,5,16
127448,312,59,0,5,16
127449,312,59,4,5,16
127450,312,59,3,5,16
127451,312,59,2,5,16
127452,312,59,1,5,16
127453,312,59,3,5,16
127454,312,59,0,5,16
127455,312,59,2,5,16
127456,312,59,4,5,16
127457,312,59,1,5,16
127458,312,59,2,5,16
127459,312,59,0,5,16
127460,312,61,0,5,NULL
127461,312,61,0,5,NULL
127462,312,67,0,5,NULL
127463,312,71,4,5,NULL
127464,312,71,4,5,NULL
127465,312,74,3,5,NULL
127466,312,78,3,5,NULL
127467,312,78,1,5,NULL
127468,312,79,4,5,NULL
127469,312,79,1,5,NULL
127470,312,83,2,5,NULL
127471,312,84,2,5,NULL
127472,312,85,0,5,NULL
127473,312,91,3,5,NULL
127474,312,91,1,5,NULL
127475,312,92,0,5,NULL
127476,312,92,1,5,NULL
127477,312,93,3,5,NULL
127478,312,93,1,5,NULL
127479,312,3,0,6,NULL
127480,312,3,3,6,NULL
127481,312,5,1,6,NULL
127482,312,5,0,6,NULL
127483,312,24,1,6,NULL
127484,312,30,4,6,NULL
127485,312,30,2,6,NULL
127486,312,33,4,6,NULL
127487,312,37,4,6,NULL
127488,312,37,2,6,NULL
127489,312,39,1,6,NULL
127490,312,39,0,6,NULL
127491,312,43,1,6,NULL
127492,312,46,4,6,NULL
127493,312,46,2,6,NULL
127494,312,48,3,6,NULL
127495,312,48,3,6,NULL
127496,312,52,2,6,NULL
127497,312,52,0,6,NULL
127498,312,54,2,6,NULL
127499,312,62,3,6,NULL
127500,312,67,3,6,NULL
127501,312,67,1,6,NULL
127502,312,69,3,6,NULL
127503,312,69,2,6,NULL
127504,312,79,2,6,NULL
127505,312,79,3,6,NULL
127506,312,82,1,6,NULL
127507,312,86,0,6,4
127508,312,86,0,6,4
127509,312,86,0,6,4
127510,312,86,3,6,4
127511,312,86,3,6,4
127512,312,86,2,6,4
127513,312,86,0,6,4
127514,312,86,0,6,4
127515,312,86,3,6,4
127516,312,86,2,6,4
127517,312,86,2,6,4
127518,312,86,0,6,4
127519,312,86,2,6,4
127520,312,86,1,6,4
127521,312,86,0,6,4
127522,312,86,1,6,4
127523,312,86,1,6,4
127524,312,86,3,6,4
127525,312,86,3,6,4
127526,312,86,1,6,4
127527,312,86,1,6,4
127528,312,86,0,6,4
127529,312,86,0,6,4
127530,312,86,3,6,4
127531,312,86,4,6,4
127532,312,86,0,6,4
127533,312,86,0,6,4
127534,312,86,1,6,4
127535,312,86,3,6,4
127536,312,86,2,6,4
127537,312,86,3,6,4
127538,312,86,2,6,4
127539,312,86,3,6,4
127540,312,86,4,6,4
127541,312,86,0,6,4
127542,312,86,2,6,4
127543,312,86,1,6,4
127544,312,86,4,6,4
127545,312,86,1,6,4
127546,312,86,2,6,4
127547,312,86,2,6,4
127548,312,86,3,6,4
127549,312,86,0,6,4
127550,312,86,3,6,4
127551,312,86,2,6,4
127552,312,86,4,6,4
127553,312,86,4,6,4
127554,312,86,3,6,4
127555,312,86,4,6,4
127556,312,86,0,6,4
127557,312,86,3,6,4
127558,312,86,0,6,4
127559,312,86,3,6,4
127560,312,86,0,6,4
127561,312,86,4,6,4
127562,312,86,2,6,4
127563,312,86,2,6,4
127564,312,86,1,6,4
127565,312,86,0,6,4
127566,312,86,1,6,4
127567,312,86,2,6,4
127568,312,86,4,6,4
127569,312,86,2,6,4
127570,312,86,0,6,4
127571,312,86,4,6,4
127572,312,86,2,6,4
127573,312,86,2,6,4
127574,312,86,3,6,4
127575,312,86,2,6,4
127576,312,86,2,6,4
127577,312,86,1,6,4
127578,312,86,1,6,4
127579,312,86,1,6,4
127580,312,86,2,6,4
127581,312,86,0,6,4
127582,312,86,1,6,4
127583,312,86,0,6,4
127584,312,86,2,6,4
127585,312,86,0,6,4
127586,312,86,1,6,4
127587,312,86,1,6,4
127588,312,86,4,6,4
127589,312,86,4,6,4
127590,312,86,4,6,4
127591,312,86,1,6,4
127592,312,86,0,6,4
127593,312,86,4,6,4
127594,312,86,0,6,4
127595,312,86,1,6,4
127596,312,86,4,6,4
127597,312,86,1,6,4
127598,312,86,1,6,4
127599,312,86,3,6,4
127600,312,86,2,6,4
127601,312,86,4,6,4
127602,312,86,3,6,4
127603,312,86,1,6,4
127604,312,86,0,6,4
127605,312,86,1,6,4
127606,312,86,2,6,4
127607,312,86,3,6,4
127608,312,86,1,6,4
127609,312,86,2,6,4
127610,312,86,3,6,4
127611,312,86,1,6,4
127612,312,86,2,6,4
127613,312,86,4,6,4
127614,312,86,3,6,4
127615,312,86,1,6,4
127616,312,86,2,6,4
127617,312,86,3,6,4
127618,312,86,0,6,4
127619,312,86,3,6,4
127620,312,86,1,6,4
127621,312,86,0,6,4
127622,312,86,0,6,4
127623,312,86,2,6,4
127624,312,86,1,6,4
127625,312,86,1,6,4
127626,312,86,4,6,4
127627,312,86,0,6,4
127628,312,86,2,6,4
127629,312,86,3,6,4
127630,312,86,2,6,4
127631,312,86,2,6,4
127632,312,86,2,6,4
127633,312,86,2,6,4
127634,312,86,4,6,4
127635,312,86,3,6,4
127636,312,86,1,6,4
